Date,Latitude,Longitude
12/09/2022 19:26:32,44.071021,-81.578405
12/09/2022 19:26:35,44.071024,-81.578391
12/09/2022 19:26:38,44.071029,-81.578396
12/09/2022 19:26:41,44.071036,-81.578412
12/09/2022 19:26:44,44.071006,-81.578436
12/09/2022 19:26:48,44.071003,-81.578415
12/09/2022 19:26:51,44.070994,-81.578409
12/09/2022 19:26:54,44.070996,-81.578421
12/09/2022 19:26:57,44.071006,-81.578422
12/09/2022 19:27:00,44.071017,-81.578399
12/09/2022 19:27:03,44.071029,-81.578412
12/09/2022 19:27:06,44.071039,-81.578437
12/09/2022 19:27:09,44.07104,-81.578452
12/09/2022 19:27:12,44.071038,-81.578465
12/09/2022 19:27:15,44.071031,-81.578488
12/09/2022 19:27:18,44.071038,-81.578487
12/09/2022 19:27:21,44.071145,-81.578414
12/09/2022 19:27:24,44.071225,-81.578323
12/09/2022 19:27:27,44.071228,-81.578279
12/09/2022 19:27:30,44.07126,-81.578233
12/09/2022 19:27:33,44.071218,-81.577998
12/09/2022 19:27:36,44.071097,-81.577698
12/09/2022 19:27:39,44.070948,-81.577332
12/09/2022 19:27:42,44.070777,-81.576909
12/09/2022 19:27:45,44.070592,-81.576437
12/09/2022 19:27:48,44.070406,-81.575977
12/09/2022 19:27:51,44.070152,-81.575361
12/09/2022 19:27:54,44.069954,-81.57487
12/09/2022 19:27:57,44.069755,-81.574374
12/09/2022 19:28:00,44.069557,-81.573866
12/09/2022 19:28:03,44.069355,-81.57335
12/09/2022 19:28:06,44.069143,-81.57283
12/09/2022 19:28:09,44.068926,-81.572291
12/09/2022 19:28:12,44.068697,-81.57175
12/09/2022 19:28:15,44.068466,-81.571179
12/09/2022 19:28:18,44.068236,-81.57061
12/09/2022 19:28:21,44.06799,-81.569998
12/09/2022 19:28:24,44.067744,-81.569366
12/09/2022 19:28:28,44.067487,-81.568721
12/09/2022 19:28:31,44.067217,-81.568059
12/09/2022 19:28:34,44.066939,-81.567376
12/09/2022 19:28:37,44.066656,-81.566671
12/09/2022 19:28:40,44.066365,-81.565943
12/09/2022 19:28:43,44.066059,-81.565196
12/09/2022 19:28:46,44.06574,-81.564432
12/09/2022 19:28:49,44.065421,-81.56365
12/09/2022 19:28:52,44.065114,-81.562869
12/09/2022 19:28:55,44.064804,-81.562112
12/09/2022 19:28:58,44.064496,-81.561344
12/09/2022 19:29:01,44.064177,-81.560566
12/09/2022 19:29:04,44.063866,-81.559784
12/09/2022 19:29:07,44.063566,-81.55899
12/09/2022 19:29:10,44.063245,-81.558201
12/09/2022 19:29:13,44.062929,-81.557406
12/09/2022 19:29:16,44.062613,-81.556612
12/09/2022 19:29:19,44.062292,-81.555814
12/09/2022 19:29:22,44.061969,-81.555026
12/09/2022 19:29:25,44.06166,-81.554248
12/09/2022 19:29:28,44.061352,-81.553473
12/09/2022 19:29:31,44.061041,-81.5527
12/09/2022 19:29:34,44.060737,-81.551928
12/09/2022 19:29:37,44.060421,-81.55115
12/09/2022 19:29:40,44.06011,-81.550364
12/09/2022 19:29:43,44.05979,-81.549571
12/09/2022 19:29:46,44.059458,-81.548759
12/09/2022 19:29:49,44.05913,-81.547951
12/09/2022 19:29:52,44.058796,-81.547142
12/09/2022 19:29:55,44.058464,-81.546339
